target,text,processed_text
0,"Customer place, i wil cal u sir.",custom place i wil cal u sir
1,"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg £1.50",oh my god i ve found your number again i m so glad text me back xafter thi msg cst std ntwk chg
0,A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:),a pure heart person can have a wonder smile that make even hi her enemi to feel guilti for be an enemi so catch the world with your smile goodmorn amp have a smiley sunday
0,"THATS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONT WORRY.C U L8TR HUN!LOVE Yaxxx",that s alrit girl u know gail is neva wrong take care sweet and don t worri c u l tr hun love yaxxx
0,"Theoretically yeah, he could be able to come",theoret yeah he could be abl to come
0,"Alright we're hooked up, where you guys at",alright we re hook up where you guy at
0,"not that I know of, most people up here are still out of town",not that i know of most peopl up here are still out of town
0,No let me do the math. Your not good at it.,no let me do the math your not good at it
0,Oh ok wait 4 me there... My lect havent finish,oh ok wait me there my lect havent finish
0,Yeah my usual guy's out of town but there're definitely people around I know,yeah my usual guy s out of town but there re definit peopl around i know
0,I am joining today formally.Pls keep praying.will talk later.,i am join today formal pl keep pray will talk later
0,"Happy or sad , one thing about past is- ""Its no more"" GOOD MORNING :-):-).",happi or sad one thing about past is it no more good morn
0,No. Did you multimedia message them or e-mail?,no did you multimedia messag them or e mail
0,Okie but i scared u say i fat... Then u dun wan me already...,oki but i scare u say i fat then u dun wan me alreadi
0,did u get that message,did u get that messag
0,"Sorry sir, i will call you tomorrow.  senthil.hsbc",sorri sir i will call you tomorrow senthil hsbc
0,What you need. You have a person to give na.,what you need you have a person to give na
0,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up,she left it veri vagu she just said she would inform the person in account about the delay rent and that i should discuss with the hous agenc about my rent anoth place but check onlin now and all place around usc are lt gt and up
0,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,hi juan im come home on fri hey of cours i expect a welcom parti and lot of present ill phone u when i get back load of love nicki x x x x x x x x x
0,Can you plz tell me the ans. BSLVYL sent via fullonsms.com,can you plz tell me the an bslvyl sent via fullonsm com
0,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",short but cute be a good person but dont tri to prove it gud noon
0,"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight",gumbi s ha a special where a lt gt chees pizza is so i know what we re doin tonight
1,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,a link to your pictur ha been sent you can also use http alto co uk wave wave asp o
0,Like a personal sized or what,like a person size or what
0,"Same, I'm at my great aunts anniversary party in tarpon springs",same i m at my great aunt anniversari parti in tarpon spring
0,Cab is available.they pick up and drop at door steps.,cab is avail they pick up and drop at door step
0,ok....take care.umma to you too...,ok take care umma to you too
0,Unlimited texts. Limited minutes.,unlimit text limit minut
1,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8",doubl min txt on orang tariff latest motorola sonyericsson nokia with bluetooth free call mobileupd on or call optout hf
0,No problem. We will be spending a lot of quality time together...,no problem we will be spend a lot of qualiti time togeth
1,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,urgent thi is our nd attempt to contact u your prize from yesterday is still await collect to claim call now acl pm
0,Have you heard from this week?,have you heard from thi week
1,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,dear dave thi is your final notic to collect your tenerif holiday or cash award call from landlin tc sae box cw wx ppm
0,Yes. Last  practice,ye last practic
1,tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,tell u call to claim prize u have enter all ur mobil person detail the prompt care
0,No. Thank you. You've been wonderful,no thank you you ve been wonder
0,Otherwise had part time job na-tuition..,otherwis had part time job na tuition
0,Ü mean it's confirmed... I tot they juz say oni... Ok then... ,mean it s confirm i tot they juz say oni ok then
0,Okie,oki
0,That depends. How would you like to be treated? :),that depend how would you like to be treat
0,"Right on brah, see you later",right on brah see you later
0,Waiting in e car 4 my mum lor. U leh? Reach home already?,wait in e car my mum lor u leh reach home alreadi
1,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,your account for xxxxxxxxx show unredeem point to claim call identifi code xxxxx expir
1,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,do you want a new video handset anytim ani network min half price line rental camcord repli or call for deliveri tomorrow
0,Went fast asleep dear.take care.,went fast asleep dear take care
0,No that just means you have a fat head,no that just mean you have a fat head
0,Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!,sound like a plan cardiff is still here and still cold i m sit on the radiat
0,Serious? What like proper tongued her,seriou what like proper tongu her
0,She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance,she s good she wa wonder if you wont say hi but she s smile now so how are you cope with the long distanc
0,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,how i noe she s in da car now later then c lar i m wear short
1,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,you have an import custom servic announc call freephon now
0,Yeah whatever lol,yeah whatev lol
0,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,today is accept day u accept me as brother sister lover dear best clo lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd no rpli mean enemi
0,Ard 530 lor. I ok then message ü lor.,ard lor i ok then messag lor
0,Ok. C u then.,ok c u then
0,Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,eh ur laptop got no stock lei he say mon muz come again to take a look c got a not
0,No need to ke qi... Ü too bored izzit y suddenly thk of this...,no need to ke qi too bore izzit y suddenli thk of thi
0,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,i wish i don t think it gonna snow that much but it will be more than those flurri we usual get that melt befor they hit the ground eek we haven t had snow sinc lt gt befor i wa even born
1,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for £3/wk,free rington repli real or poli eg real pushbutton dontcha babygoodby golddigg webeburnin st tone free and more when u join for wk
0,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",do thing chang that sentenc into becaus i want concentr in my educ career im leav here
0,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",oh realli perform write a paper go to a movi and be home by midnight huh
0,Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?,okay lor will they still let us go a not ah coz they will not know until later we drop our card into the box right
0,How? Izzit still raining?,how izzit still rain
0,As if i wasn't having enough trouble sleeping.,as if i wasn t have enough troubl sleep
0,I havent add ü yet right.. ,i havent add yet right
0,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,lol i realli need to rememb to eat when i m drink but i do appreci you keep me compani that night babe smile
0,Babe ? I lost you ... Will you try rebooting ?,babe i lost you will you tri reboot
0,Yes. Nigh you cant aha.,ye nigh you cant aha
0,I thk ü gotta go home by urself. Cos i'll b going out shopping 4 my frens present. ,i thk gotta go home by urself co i ll b go out shop my fren present
0,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,nooooooo i m gonna be bore to death all day cabl and internet outag
0,Sos! Any amount i can get pls.,so ani amount i can get pl
0,"Playin space poker, u?",playin space poker u
0,How come guoyang go n tell her? Then u told her?,how come guoyang go n tell her then u told her
0,You need to get up. Now.,you need to get up now
0,They r giving a second chance to rahul dengra.,they r give a second chanc to rahul dengra
0,"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?",yeah in fact he just ask if we need anyth like an hour ago when and how much
0,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,when the first strike is a red one the bird antelop begin toplay in the fieldof selfindepend believ thi the flower of content will grow random
0,Y ü wan to go there? C doctor?,y wan to go there c doctor
0,Does daddy have a bb now.,doe daddi have a bb now
1,"Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!",free msg get gnarl barkley crazi rington total free just repli go to thi messag right now
0,She's borderline but yeah whatever.,she s borderlin but yeah whatev
0,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,i got a call from a landlin number i am ask to come to anna nagar i will go in the afternoon
0,"Until 545 lor... Ya, can go 4 dinner together...",until lor ya can go dinner togeth
0,I will be gentle princess! We will make sweet gentle love...,i will be gentl princess we will make sweet gentl love
0,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,how u doin babi girl hope u are okay everi time i call ure phone is off i miss u get in touch
0,"Sorry, went to bed early, nightnight",sorri went to bed earli nightnight
0,I like to think there's always the possibility of being in a pub later.,i like to think there s alway the possibl of be in a pub later
0,HMM yeah if your not too grooved out! And im looking forward to my pound special :),hmm yeah if your not too groov out and im look forward to my pound special
0,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,i got to video tape pple type in messag lor u so free wan help me hee co i noe u wan watch infern affair so ask u along ask shuhui oso
0,Hi dude hw r u da realy mising u today,hi dude hw r u da reali mise u today
0,Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit... ,me hungri buy some food good lei but mum n yun dun wan juz buy a littl bit
1,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,refus a loan secur or unsecur can t get credit call free now or text back help we will
0,I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?,i probabl won t eat at all today i think i m gonna pop how wa your weekend did u miss me
0,I knew it... U slept v late yest? Wake up so late...,i knew it u slept v late yest wake up so late
0,Haha... dont be angry with yourself... Take it as a practice for the real thing. =) ,haha dont be angri with yourself take it as a practic for the real thing
0,Where is that one day training:-),where is that one day train
0,So i could kiss and feel you next to me...,so i could kiss and feel you next to me
0,Have a nice day my dear.,have a nice day my dear
0,I sent lanre fakeye's Eckankar details to the mail box,i sent lanr fakey s eckankar detail to the mail box
0,Your dad is back in ph?,your dad is back in ph
1,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo",you have been special select to receiv a award call befor the line close cost ppm t cs appli ag promo
0,If you ask her or she say any please message.,if you ask her or she say ani pleas messag
0,"If e timing can, then i go w u lor...",if e time can then i go w u lor
0,Love you aathi..love u lot..,love you aathi love u lot
0,I was just callin to say hi. Take care bruv!,i wa just callin to say hi take care bruv
1,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,you have won as a valu vodafon custom our comput ha pick you to win a prize to collect is easi just call
0,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.,did u turn on the heater the heater wa on and set to lt gt degre
0,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,thank for your messag i realli appreci your sacrific i m not sure of the process of direct pay but will find out on my way back from the test tomorrow i m in class now do have a wonder day
0,"That's the trouble with classes that go well - you're due a dodgey one … Expecting mine tomo! See you for recovery, same time, same place ",that s the troubl with class that go well you re due a dodgey one expect mine tomo see you for recoveri same time same place
1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,free video camera phone with half price line rental for mth and cross ntwk min txt call mobileupd or call optout
0,WOT U UP 2 J?,wot u up j
0,"Night night, see you tomorrow",night night see you tomorrow
0,Roger that. We‘re probably going to rem in about 20,roger that we re probabl go to rem in about
0,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,do u think that ani girl will propos u today by se ur bloodi funki shit fuck face asssssholeee
0,I wish u were here. I feel so alone,i wish u were here i feel so alon
1,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,great new offer doubl min doubl txt on best orang tariff and get latest camera phone free call mobileupd free on now or stoptxt t cs
0,Reason is if the team budget is available at last they buy the unsold players for at base rate..,reason is if the team budget is avail at last they buy the unsold player for at base rate
0,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,ceri u rebel sweet dreamz me littl buddi c ya moro who need bloke
1,ringtoneking 84484,ringtonek
0,Huh i cant thk of more oredi how many pages do we have?,huh i cant thk of more oredi how mani page do we have
0,His frens go then he in lor. Not alone wif my mum n sis lor.,hi fren go then he in lor not alon wif my mum n si lor
0,Nationwide auto centre (or something like that) on Newport road. I liked them there,nationwid auto centr or someth like that on newport road i like them there
0,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",hey i miss you tm of last night as my phone wa on the charg smile i am meet a friend shortli
0,"Whatever, juliana. Do whatever you want.",whatev juliana do whatev you want
0,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",friendship is not a game to play it is not a word to say it doesn t start on march and end on may it is tomorrow yesterday today and e
1,Ringtone Club: Gr8 new polys direct to your mobile every week !,rington club gr new poli direct to your mobil everi week
0,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",hello sort of out in town alreadi that so dont rush home i am eat nacho will let you know eta
0,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...,ok lor anyway i thk we cant get ticket now co like quit late alreadi u wan go look ur fren a not darren is wif them now
1,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,bank of granit issu strong buy explos pick for our member up over nasdaq symbol cdgt that is a per
0,I am on the way to ur home,i am on the way to ur home
0,"Dizzamn, aight I'll ask my suitemates when I get back",dizzamn aight i ll ask my suitem when i get back
0,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word",nimbomson yep phone know that one obvious co that a real word
0,I love to cuddle! I want to hold you in my strong arms right now...,i love to cuddl i want to hold you in my strong arm right now
0,R u in this continent?,r u in thi contin
0,We'll you pay over like  &lt;#&gt; yrs so its not too difficult,we ll you pay over like lt gt yr so it not too difficult
1,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,bore housew chat n date now bt nation rate p min onli from landlin
1,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,we tri to call you re your repli to our sm for a video mobil min unlimit text free camcord repli or call now del thur
0,K...k...when will you give treat?,k k when will you give treat
1,"This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate",thi is the nd time we have tri to contact u u have won the prize claim is easi just call now onli p per minut bt nation rate
0,He's just gonna worry for nothing. And he won't give you money its no use.,he s just gonna worri for noth and he won t give you money it no use
0,Did you get any gift? This year i didnt get anything. So bad,did you get ani gift thi year i didnt get anyth so bad
0,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,somewher out there beneath the pale moon light someon think in of u some where out there where dream come true goodnit amp sweet dream
0,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,well there s a pattern emerg of my friend tell me to drive up and come smoke with them and then tell me that i m a weed fiend make them smoke too much imped their do other thing so you see how i m hesit
0,", ow u dey.i paid 60,400thousad.i told  u would call . ",ow u dey i paid thousad i told u would call
0,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,im fine babe aint been up much tho saw scari movi yest it quit funni want mrw afternoon at town or mall or sumthin xx
0,I'm reaching home in 5 min.,i m reach home in min
0,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx",forgot you were work today wanna chat but thing are ok so drop me a text when you re free bore etc and i ll ring hope all is well nose essay and all xx
0,Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel ,ha then we must walk to everywher cannot take tram my cousin said can walk to vic market from our hotel
1,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",wan win a meet greet with westlif u or a m they are current on what tour unbreak untam unkempt text or to cost p std text
1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,pleas call our custom servic repres on freephon between am pm as you have won a guarante cash or prize
0,Discussed with your mother ah?,discuss with your mother ah
0,Ok.,ok
0,"Sorry, I can't text &amp; drive coherently, see you in twenty",sorri i can t text amp drive coher see you in twenti
1,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,you will be receiv thi week s tripl echo rington shortli enjoy it
0,In which place i can get rooms cheap:-),in which place i can get room cheap
0,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,eek that s a lot of time especi sinc american pie is like minut long i can t stop sing it
0,GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI,gran onlyfound out afew day ago cusoon honi
1,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",u ve been select to stay in of top british hotel for noth holiday valu at dial to claim nation rate call bx sw ss
0,University of southern california.,univers of southern california
0,We have to pick rayan macleran there.,we have to pick rayan macleran there
0,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,u gd lor go shop i got stuff to do u wan watch infern affair a not come lar
0,Well. Balls. Time to make calls,well ball time to make call
0,Wat time ü wan today?,wat time wan today
0, &lt;#&gt;  in mca. But not conform.,lt gt in mca but not conform
0,Oh ok.. Wat's ur email?,oh ok wat s ur email
0,"Yes, princess. Are you going to make me moan?",ye princess are you go to make me moan
0,Lol its ok I didn't remember til last nite,lol it ok i didn t rememb til last nite
0,"[…] anyway, many good evenings to u! s",anyway mani good even to u s
0,"Cool, I'll text you in a few",cool i ll text you in a few
0,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..",sorri vikki i m watch olav mandara movi kano in trishul theatr wit my frnd
0,I'm very happy for you babe ! Woo hoo party on dude!,i m veri happi for you babe woo hoo parti on dude
0,I am taking you for italian food. How about a pretty dress with no panties? :),i am take you for italian food how about a pretti dress with no panti
0,Wot u up 2? Thout u were gonna call me!! Txt bak luv K,wot u up thout u were gonna call me txt bak luv k
1,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,you are chosen to receiv a award pl call claim number to collect your award which you are select to receiv as a valu mobil custom
0,How are you holding up?,how are you hold up
0,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,dont flatter yourself tell that man of mine two pint of carlin in ten minut pleas
0,Hope you are not scared!,hope you are not scare
0,I cant pick the phone right now. Pls send a message,i cant pick the phone right now pl send a messag
0,I'm at home n ready...,i m at home n readi
1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,pleas call our custom servic repres on freephon between am pm as you have won a guarante cash or prize
0,What time do u get out?,what time do u get out
0,I am literally in bed and have been up for like  &lt;#&gt;  hours,i am liter in bed and have been up for like lt gt hour
0,"Yes, my reg is  Ciao!",ye my reg is ciao
0,If You mean the website. Yes.,if you mean the websit ye
1,Win a £1000 cash prize or a prize worth £5000,win a cash prize or a prize worth
1,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",thank for your rington order refer number x your mobil will be charg should your tone not arriv pleas call custom servic
0,Lol or I could just starve and lose a pound by the end of the day.,lol or i could just starv and lose a pound by the end of the day
0,Yeah that's the impression I got,yeah that s the impress i got
0,Ok ok take care. I can understand.,ok ok take care i can understand
0,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",motiv behind everi dark there is a shine light wait for you to find it behind everi best friend there is alway trust and love bslvyl
0,"Ya ok, then had dinner?",ya ok then had dinner
0,I was slept that time.you there?,i wa slept that time you there
0,dont make ne plans for nxt wknd coz she wants us to come down then ok,dont make ne plan for nxt wknd coz she want us to come down then ok
0,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,when is school start where will you stay what s the weather like and the food do you have a social support system like friend in the school all these thing are import
0,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",ha ha nan yalrigu heltini iyo kothi chikku u share mani thing wit me so far i didn t told ani bodi and even utter a word abt u if ur trust me so much how can i tell these to other plz nxt time dont use those word to me ok chikku b
0,Noice. Text me when you're here,noic text me when you re here
0,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,hi di is yiju we re meet at pm at esaplanad tonight
1,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP,mobi pub quiz win a high street prize if u know who the new duchess of cornwal will be txt her first name to unsub stop sp
1,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!",thi week savamob member offer are now access just call for detail savamob pobox la wu onli week savamob offer mobil
0,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",aight i ve been set free think you could text me blake s address it occur to me i m not quit as sure what i m do as i thought i wa
0,Hi dear we saw dear. We both are happy. Where you my battery is low,hi dear we saw dear we both are happi where you my batteri is low
0,How are you. Its been ages. How's abj,how are you it been age how s abj
0,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,prof you have pass in all the paper in thi sem congrat student enna kalaachutaarama prof gud mrng
0,Dont kick coco when he's down,dont kick coco when he s down
0,Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,fyi i m gonna call you sporad start at like lt gt bc we are not not doin thi shit
1,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 ",you are be contact by our date servic by someon you know to find out who it is call from your mobil or landlin pobox ldn
1,TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,tb persolvo been chase us sinc sept for definit not pay now thank to your inform we will ignor them kath manchest
0,Hope youre not having too much fun without me!! see u tomorrow love jess x,hope you re not have too much fun without me see u tomorrow love jess x
0,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,ok i wont call or disturb ani one i know all are avoid me i am a burden for all
0,I've reached home n i bathe liao... U can call me now...,i ve reach home n i bath liao u can call me now
1,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,loan for ani purpos even if you have bad credit tenant welcom call noworriesloan com on
0,Was the actual exam harder than NBME,wa the actual exam harder than nbme
0,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,a lot of thi sick thing go round take it easi hope u feel better soon lol
0,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",god pick up a flower and dippeditinadew lovingli touch itwhichturnedinto u and the he gift tomeandsaid thi friend is u
1,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,kick off a new season with wk free goal news to ur mobil txt ur club name to eg villa to
0,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,hey sathya till now we dint meet not even a singl time then how can i saw the situat sathya
0,Gam gone after outstanding innings.,gam gone after outstand inning
0,O i played smash bros  &lt;#&gt;  religiously.,o i play smash bro lt gt religi
0,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",sir good morn hope you had a good weekend i call to let you know that i wa abl to rais lt gt from my dad he howev said he would make the rest avail by mid feb thi amount is still quit short and i wa hope you would help do have a good day abiola
0,Hurry home. Soup is DONE!,hurri home soup is done
0,No no. I will check all rooms befor activities,no no i will check all room befor activ
0,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",good afternoon my love it wa good to see your word on ym and get your tm veri smart move my slave smile i drink my coffe and await you
0,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,quit ok but a bit ex u better go eat smth now els i ll feel guilti
1,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",orang bring you rington from all time chart hero with a free hit each week go to rington pic on wap to stop receiv these tip repli stop
0,Lemme know when you're here,lemm know when you re here
1,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,privat your account statement for show un redeem s i m point call identifi code expir
0,He needs to stop going to bed and make with the fucking dealing,he need to stop go to bed and make with the fuck deal
0,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea",how are you my love are you with your brother time to talk english with him grin say hey muhommad penni say hello from across the sea
1,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,we tri to call you re your repli to our sm for a video mobil min unlimit text free camcord repli of call now
0,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",hey doc pl i want to get nice t shirt for my hubbi nice fite one my budget is lt gt k help pl i will load d card abi hw keep me post luv mj
0,I remain unconvinced that this isn't an elaborate test of my willpower,i remain unconvinc that thi isn t an elabor test of my willpow
0,"Life is nothing wen v get everything. But ""life is everything wen v miss something "". Real value of people wil be realized only in their absence.... gud mrng",life is noth wen v get everyth but life is everyth wen v miss someth real valu of peopl wil be realiz onli in their absenc gud mrng
0,how are you? I miss you!,how are you i miss you
0,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,i ain t answerin no phone at what is actual a pretti reason hour but i m sleepi
0,"Hey , is * rite u put »10 evey mnth is that all?",hey is rite u put evey mnth is that all
0,i am going to bed now prin,i am go to bed now prin
0,I think just yourself …Thanks and see you tomo,i think just yourself thank and see you tomo
0,If u dun drive then how i go 2 sch.,if u dun drive then how i go sch
0,I not at home now lei...,i not at home now lei
